,AAE_avg,AAE_std,AAE_min,AAE_max,AAE_gen,AAE_nevals,size_avg,size_std,size_min,size_max,size_gen,size_nevals
1598,93434858.40767714,1140453121.6134455,26.393103792470814,14014439298.323355,1599.0,147.0,294.93333333333334,53.62246627010818,17.0,376.0,1599.0,147.0
1599,1677.593934916429,14611.816218645876,26.393103792470814,155592.28032852334,1600.0,147.0,307.44666666666666,44.74737037587299,67.0,391.0,1600.0,147.0
1600,2010.3723969343432,13942.82219342082,26.393103792470814,116359.199491342,1601.0,147.0,309.24666666666667,40.4430359339597,135.0,365.0,1601.0,147.0
1601,833.5575150329423,9719.369510055192,26.393103792470814,119471.99965339435,1602.0,147.0,305.79333333333335,43.963666311575466,158.0,374.0,1602.0,147.0
1602,3606.463832500035,19894.67591855248,26.393103792470814,156800.68625145213,1603.0,147.0,302.26666666666665,48.23051132034805,115.0,418.0,1603.0,147.0
1603,1904.351960130571,13391.466793930122,26.393103792470814,117999.45737562259,1604.0,147.0,298.8333333333333,45.50244193691392,117.0,355.0,1604.0,147.0
1604,814.712466098638,9508.169695777335,26.393103792470814,116875.95606781407,1605.0,147.0,296.36,49.209251162764104,124.0,385.0,1605.0,147.0
1605,29163.16877407007,335263.74351478054,26.393103792470814,4118893.796588513,1606.0,147.0,292.92,49.41180965450803,72.0,358.0,1606.0,147.0
1606,622.2998422997829,7154.038212196159,26.393103792470814,87947.04510532794,1607.0,147.0,288.99333333333334,47.51469901222381,5.0,344.0,1607.0,147.0
1607,2238.2655812684457,15523.166451738422,26.393103792470814,120028.09147619578,1608.0,147.0,282.29333333333335,59.44033946366352,3.0,353.0,1608.0,147.0
1608,2440.2561741242907,17298.379108213645,26.393103792470814,155256.08866261772,1609.0,147.0,283.12666666666667,46.09472806683596,164.0,387.0,1609.0,147.0
1609,3034.569033288843,18680.230155894264,26.393103792470814,155448.5313091028,1610.0,147.0,291.3066666666667,50.111734709103374,7.0,371.0,1610.0,147.0
1610,31.57255592860279,5.4558717923986935,26.393103792470814,81.46865862437258,1611.0,147.0,289.99333333333334,44.83785553401154,107.0,367.0,1611.0,147.0
1611,2217.3816290470777,15410.823780076362,26.393103792470814,119644.91776731156,1612.0,147.0,289.35333333333335,56.64346230786235,4.0,344.0,1612.0,147.0
1612,1570.0450087637234,13242.444131453034,26.393103792470814,118554.72391128687,1613.0,147.0,298.6533333333333,45.43258546706562,100.0,356.0,1613.0,147.0
1613,1542.9206145101944,12949.115722928926,26.393103792470814,120963.090630663,1614.0,147.0,301.9866666666667,45.86211023879686,8.0,353.0,1614.0,147.0
1614,373.2901056750006,4118.4599570220325,26.393103792470814,50643.12931212856,1615.0,147.0,296.7733333333333,51.31239573003346,4.0,365.0,1615.0,147.0
1615,810.1529797079919,9461.284017373493,26.393103792470814,116298.83583189781,1616.0,147.0,313.08,31.383120728612486,205.0,355.0,1616.0,147.0
1616,1232.0469610562347,10360.00976951353,26.393103792470814,95992.81566478427,1617.0,147.0,319.1,24.13234344194529,213.0,367.0,1617.0,147.0
1617,2188.3629422936765,15201.635548684706,26.393103792470814,118282.69410824876,1618.0,147.0,309.3333333333333,44.907856278779946,97.0,369.0,1618.0,147.0
1618,809.5913796146398,9434.857385547844,26.393103792470814,115975.21682141449,1619.0,147.0,301.12,52.89523229932921,80.0,356.0,1619.0,147.0
1619,1893.2766791308256,13275.462958314472,26.393103792470814,118238.7607727166,1620.0,147.0,303.44,52.12222558563669,81.0,398.0,1620.0,147.0
1620,2182.275756057194,15078.124133574944,26.393103792470814,116305.29340974717,1621.0,147.0,309.04,45.767219710181216,3.0,374.0,1621.0,147.0
1621,1243.8738123387957,10386.43183527867,26.393103792470814,90923.3460958485,1622.0,147.0,309.9,44.68657516525517,124.0,380.0,1622.0,147.0
1622,1079.3602493042983,12657.571405193383,26.393103792470814,155582.36313562156,1623.0,147.0,304.64666666666665,46.2640445942875,3.0,374.0,1623.0,147.0
1623,2956.5888420479946,18188.680775040473,26.393103792470814,153392.5944559427,1624.0,147.0,303.31333333333333,38.84518617395067,192.0,373.0,1624.0,147.0
1624,648.8537439130864,7535.0816561851125,26.393103792470814,92626.21456637641,1625.0,147.0,303.87333333333333,45.01278287578121,104.0,377.0,1625.0,147.0
1625,1090.9843513305714,12821.706762623502,26.393103792470814,157597.83411535982,1626.0,147.0,306.37333333333333,42.80647095423256,4.0,362.0,1626.0,147.0
1626,626.8894174041479,7233.449737520675,26.393103792470814,88921.19510161472,1627.0,147.0,305.64,38.28929876610435,82.0,360.0,1627.0,147.0
1627,2431.5885308532493,17220.718842154743,26.393103792470814,155332.72106254517,1628.0,147.0,301.6933333333333,36.37305718370246,166.0,394.0,1628.0,147.0
1628,1071.7650375253538,12683.869601327531,26.393103792470814,155897.9460840135,1629.0,147.0,301.3,44.117683529396686,147.0,519.0,1629.0,147.0
1629,425543.0460842108,5143823.714269239,26.393103792470814,63213423.11826545,1630.0,147.0,301.5733333333333,45.242656371565495,89.0,420.0,1630.0,147.0
1630,436646.8907038916,5299265.390753694,26.393103792470814,65122164.12310194,1631.0,147.0,294.44,52.56189747970164,15.0,420.0,1631.0,147.0
1631,5078.89709409933,23279.387235762082,26.393103792470814,157808.32864110122,1632.0,147.0,289.7133333333333,59.93500220145895,3.0,420.0,1632.0,147.0
1632,3660.61556404118,20060.138366238847,26.393103792470814,156243.6575340042,1633.0,147.0,296.58666666666664,54.84209899540884,162.0,419.0,1633.0,147.0
1633,3618.3029086342312,19856.087965334078,26.393103792470814,153821.59472069217,1634.0,147.0,289.08666666666664,64.32811066883764,126.0,432.0,1634.0,147.0
1634,4298.439404815599,23714.462460194023,26.393103792470814,155350.22722687412,1635.0,147.0,300.3666666666667,60.85583145617371,75.0,432.0,1635.0,147.0
1635,1888.2929940492163,12925.324996047038,26.393103792470814,96977.76091110877,1636.0,147.0,294.06666666666666,69.13076176509429,112.0,451.0,1636.0,147.0
1636,2.892181193226605e+296,inf,26.393103792470814,4.338271789839908e+298,1637.0,147.0,304.46,62.4574126905686,99.0,465.0,1637.0,147.0
1637,63267856.50163744,772265074.9589771,26.393103792470814,9489964442.918797,1638.0,147.0,294.76666666666665,63.39152589704365,3.0,427.0,1638.0,147.0
1638,3240.84930128112,19774.51511447273,26.393103792470814,156678.39876352056,1639.0,147.0,300.0,49.67078282719799,90.0,382.0,1639.0,147.0
