,AAE_avg,AAE_std,AAE_min,AAE_max,AAE_gen,AAE_nevals,size_avg,size_std,size_min,size_max,size_gen,size_nevals,height_avg,height_std,height_min,height_max,height_gen,height_nevals
1135,1.350916356541221e+300,inf,24.25424266381636,1.3509163565412212e+302,1136.0,197.0,187.195,15.698948213176575,77.0,209.0,1136.0,197.0,10.0,0.0,10.0,10.0,1136.0,197.0
1136,4.052749069623663e+300,inf,24.25424266381636,1.3509163565412212e+302,1137.0,197.0,185.63,15.288986231925255,78.0,200.0,1137.0,197.0,10.0,0.0,10.0,10.0,1137.0,197.0
1137,2.0262715799156595e+300,inf,24.25424266381636,1.3509163565412212e+302,1138.0,197.0,184.83,18.64594057697278,3.0,208.0,1138.0,197.0,9.955,0.6348031190849649,1.0,10.0,1138.0,197.0
1138,7.19659086159317e+299,inf,24.23257078211604,1.3509163565412212e+302,1139.0,197.0,185.655,21.137312388286265,5.0,260.0,1139.0,197.0,9.965,0.4937357592883058,3.0,10.0,1139.0,197.0
1139,1.3951177632022877e+300,inf,24.23257078211604,1.3509163565412212e+302,1140.0,197.0,186.745,18.067926693453238,3.0,201.0,1140.0,197.0,9.955,0.6348031190849648,1.0,10.0,1140.0,197.0
1140,6.753552233744384e+299,inf,24.23257078211604,1.3507104467488767e+302,1141.0,197.0,187.36,18.01528240133915,3.0,227.0,1141.0,197.0,9.955,0.6348031190849649,1.0,10.0,1141.0,197.0
1141,2.746033620971149e+300,inf,24.23257078211604,1.3509163565412212e+302,1142.0,197.0,186.845,17.510024985704618,7.0,217.0,1142.0,197.0,9.97,0.42320207938997656,4.0,10.0,1142.0,197.0
1142,1.3950143095337553e+300,inf,24.23257078211604,1.3509163565412212e+302,1143.0,197.0,185.005,20.925462360483223,4.0,201.0,1143.0,197.0,9.96,0.5642694391866355,2.0,10.0,1143.0,197.0
1143,2.9457703025217354e+302,inf,24.23257078211604,5.851013114347234e+304,1144.0,197.0,185.805,19.707789703566455,75.0,200.0,1144.0,197.0,10.0,0.0,10.0,10.0,1144.0,197.0
1144,2.0703695329081937e+300,inf,24.23257078211604,1.3509163565412212e+302,1145.0,197.0,186.64,17.549940170838187,5.0,204.0,1145.0,197.0,9.965,0.49373575928830593,3.0,10.0,1145.0,197.0
1145,2.939457729817916e+302,inf,24.23257078211604,5.851013114347234e+304,1146.0,197.0,185.54,22.23282258283909,4.0,210.0,1146.0,197.0,9.925,0.7479137650825796,2.0,10.0,1146.0,197.0
1146,2.070575442700538e+300,inf,24.23257078211604,1.3509163565412212e+302,1147.0,197.0,185.535,23.90332142192796,3.0,222.0,1147.0,197.0,9.9,0.8717797887081349,1.0,10.0,1147.0,197.0
1147,1.350916356541221e+300,inf,24.23257078211604,1.3509163565412212e+302,1148.0,197.0,186.79,13.593597757768176,76.0,203.0,1148.0,197.0,10.0,0.0,10.0,10.0,1148.0,197.0
1148,5.687811610704028e+301,inf,24.23257078211604,1.0844120054730141e+304,1149.0,197.0,186.38,19.28433561209719,3.0,202.0,1149.0,197.0,9.955,0.6348031190849649,1.0,10.0,1149.0,197.0
1149,1.350916356541221e+300,inf,24.23257078211604,1.3509163565412212e+302,1150.0,197.0,186.81,13.015909495690265,116.0,210.0,1150.0,197.0,10.0,0.0,10.0,10.0,1150.0,197.0
1150,2.746033620971149e+300,inf,24.23257078211604,1.3509163565412212e+302,1151.0,197.0,185.375,18.76737528265474,70.0,201.0,1151.0,197.0,9.99,0.14106735979665888,8.0,10.0,1151.0,197.0
1151,2.9592794660871477e+302,inf,24.23257078211604,5.851013114347234e+304,1152.0,197.0,183.68,28.92607128526098,2.0,205.0,1152.0,197.0,9.865,1.0939721203028896,1.0,10.0,1152.0,197.0
1152,4.420090788870639e+298,inf,24.23257078211604,8.840181577741278e+300,1153.0,197.0,184.365,24.273478840083882,5.0,227.0,1153.0,197.0,9.965,0.49373575928830593,3.0,10.0,1153.0,197.0
1153,2.070575442700538e+300,inf,24.23257078211604,1.3509163565412212e+302,1154.0,197.0,184.215,20.548936103847325,13.0,202.0,1154.0,197.0,9.975,0.3526683994916471,5.0,10.0,1154.0,197.0
1154,1.350916356541221e+300,inf,24.230948778638332,1.3509163565412212e+302,1155.0,197.0,184.165,25.701124002657938,3.0,203.0,1155.0,197.0,9.89,0.9043782394551519,1.0,10.0,1155.0,197.0
1155,5.8476078871278035e+301,inf,24.230948778638332,1.128994086729324e+304,1156.0,197.0,187.015,21.431630245970556,76.0,382.0,1156.0,197.0,10.0,0.0,10.0,10.0,1156.0,197.0
1156,2.0263745348118316e+300,inf,24.230948778638332,1.3509163565412212e+302,1157.0,197.0,185.51,21.921448401052338,2.0,201.0,1157.0,197.0,9.92,0.8022468448052631,1.0,10.0,1157.0,197.0
1157,6.322066432047949e+301,inf,24.230948778638332,1.2103766321479407e+304,1158.0,197.0,183.175,28.10381424291016,3.0,219.0,1158.0,197.0,9.87,1.0550355444249262,1.0,10.0,1158.0,197.0
1158,8.080609019367297e+299,inf,24.22900168075354,1.3509163565412212e+302,1159.0,197.0,182.15,26.85381723330968,4.0,200.0,1159.0,197.0,9.89,0.8988325761786784,2.0,10.0,1159.0,197.0
1159,4.036124652168621e+302,inf,24.22900168075354,8.056972104456282e+304,1160.0,197.0,182.425,29.084951005631762,4.0,200.0,1160.0,197.0,9.875,0.8884677821958431,2.0,10.0,1160.0,197.0
1160,2.3609455538114596e+248,inf,24.22900168075354,4.721891107622919e+250,1161.0,197.0,185.635,18.96527814190976,7.0,196.0,1161.0,197.0,9.96,0.44542114902640195,4.0,10.0,1161.0,197.0
1161,2.9390146911900677e+302,inf,24.22900168075354,5.851013114347234e+304,1162.0,197.0,183.28,26.988730981652324,3.0,202.0,1162.0,197.0,9.87,1.0550355444249262,1.0,10.0,1162.0,197.0
1162,6.754581782706105e+299,inf,24.22900168075354,1.3509163565412212e+302,1163.0,197.0,184.425,20.482050068291503,4.0,201.0,1163.0,197.0,9.96,0.5642694391866354,2.0,10.0,1163.0,197.0
1163,2.0262715799156595e+300,inf,24.22900168075354,1.3509163565412212e+302,1164.0,197.0,185.42,21.639630311075095,3.0,227.0,1164.0,197.0,9.915,0.8472160291212626,1.0,10.0,1164.0,197.0
1164,3.091570276629537e+302,inf,24.22900168075354,5.851013114347234e+304,1165.0,197.0,187.1,8.963258336118624,123.0,204.0,1165.0,197.0,10.0,0.0,10.0,10.0,1165.0,197.0
1165,2.9457703025217354e+302,inf,24.22900168075354,5.851013114347234e+304,1166.0,197.0,183.945,25.638291187206686,3.0,200.0,1166.0,197.0,9.88,0.9775479527879949,1.0,10.0,1166.0,197.0
1166,5.85776769612994e+302,inf,24.22900168075354,5.851013114347234e+304,1167.0,197.0,184.185,26.70263610582296,4.0,199.0,1167.0,197.0,9.855,1.0314916383568022,2.0,10.0,1167.0,197.0
1167,1.3951172644299278e+300,inf,24.22900168075354,1.3509163565412212e+302,1168.0,197.0,180.805,34.47980532137616,3.0,210.0,1168.0,197.0,9.765,1.3563830579891505,1.0,10.0,1168.0,197.0
1168,2.8540040971470912e+17,2.8396960004349645e+18,24.22733139713136,2.854001886605328e+19,1169.0,197.0,183.425,21.07236045154885,4.0,198.0,1169.0,197.0,9.96,0.5642694391866355,2.0,10.0,1169.0,197.0
1169,2.1147763505892444e+300,inf,24.22733139713136,1.3509163565412212e+302,1170.0,197.0,186.195,13.477276245592059,80.0,220.0,1170.0,197.0,10.0,0.0,10.0,10.0,1170.0,197.0
1170,7.777112418474668e+302,inf,24.22733139713136,1.3975281409235196e+305,1171.0,197.0,186.94,11.0971347653347,124.0,202.0,1171.0,197.0,10.0,0.0,10.0,10.0,1171.0,197.0
1171,2.0263745348118316e+300,inf,24.22733139713136,1.3509163565412212e+302,1172.0,197.0,184.08,17.724378691508484,75.0,201.0,1172.0,197.0,10.0,0.0,10.0,10.0,1172.0,197.0
1172,5.85776769612994e+302,inf,24.22733139713136,5.851013114347234e+304,1173.0,197.0,182.695,23.133352005275846,4.0,201.0,1173.0,197.0,9.92,0.7959899496852959,2.0,10.0,1173.0,197.0
1173,6.754581782706105e+299,inf,24.22733139713136,1.3509163565412212e+302,1174.0,197.0,184.205,16.959745723329696,72.0,201.0,1174.0,197.0,10.0,0.0,10.0,10.0,1174.0,197.0
1174,7.638599940480233e+299,inf,24.22733139713136,1.3509163565412212e+302,1175.0,197.0,185.79,16.857814211812872,7.0,201.0,1175.0,197.0,9.97,0.42320207938997656,4.0,10.0,1175.0,197.0
1175,7.19659086159317e+299,inf,24.22733139713136,1.3509163565412212e+302,1176.0,197.0,185.16,20.609327985162448,3.0,227.0,1176.0,197.0,9.915,0.8472160291212626,1.0,10.0,1176.0,197.0
1176,2.070575442700538e+300,inf,24.22733139713136,1.3509163565412212e+302,1177.0,197.0,182.33,27.016681883606655,4.0,204.0,1177.0,197.0,9.895,0.8567234092751291,2.0,10.0,1177.0,197.0
1177,2.701832713082442e+300,inf,24.22733139713136,1.3509163565412212e+302,1178.0,197.0,181.35,26.904414135974044,4.0,199.0,1178.0,197.0,9.885,0.9336889203583815,2.0,10.0,1178.0,197.0
1178,2.932261138956323e+302,inf,24.22733139713136,5.851013114347234e+304,1179.0,197.0,183.385,22.332191450907814,5.0,238.0,1179.0,197.0,9.965,0.4937357592883059,3.0,10.0,1179.0,197.0
1179,7.638604928203836e+299,inf,24.226461373589444,1.3509163565412212e+302,1180.0,197.0,187.42,12.398935438173714,66.0,220.0,1180.0,197.0,10.0,0.0,10.0,10.0,1180.0,197.0
1180,6.792583736436127e+300,inf,24.226461373589444,1.0706531128234988e+303,1181.0,197.0,184.58,19.982081973608256,3.0,204.0,1181.0,197.0,9.955,0.6348031190849649,1.0,10.0,1181.0,197.0
1181,4.859451805262258e+298,inf,24.226461373589444,8.840181577741278e+300,1182.0,197.0,181.09,26.66236861195944,3.0,202.0,1182.0,197.0,9.87,0.9607809323669991,1.0,10.0,1182.0,197.0
1182,6.754581782706105e+299,inf,24.22531475588849,1.3509163565412212e+302,1183.0,197.0,184.59,18.228326856845637,3.0,200.0,1183.0,197.0,9.955,0.6348031190849649,1.0,10.0,1183.0,197.0
1183,3.2504374052241108e+302,inf,24.201809400700505,5.851013114347234e+304,1184.0,197.0,184.615,16.39563280267035,4.0,207.0,1184.0,197.0,9.96,0.5642694391866354,2.0,10.0,1184.0,197.0
1184,110562275134.51054,1559173759720.6758,24.201809400700505,22105413743903.723,1185.0,197.0,183.17,18.054392817261952,77.0,208.0,1185.0,197.0,10.0,0.0,10.0,10.0,1185.0,197.0
1185,2.0263745348118316e+300,inf,24.201809400700505,1.3509163565412212e+302,1186.0,197.0,180.645,20.613805446835865,8.0,202.0,1186.0,197.0,9.975,0.35266839949164713,5.0,10.0,1186.0,197.0
1186,2.9394567002689544e+302,inf,24.201809400700505,5.851013114347234e+304,1187.0,197.0,181.88,22.94723512757038,3.0,218.0,1187.0,197.0,9.92,0.8022468448052631,1.0,10.0,1187.0,197.0
1187,1.7237526261090068e+301,inf,24.201809400700505,3.042250936234882e+303,1188.0,197.0,185.005,10.340936853109588,122.0,209.0,1188.0,197.0,10.0,0.0,10.0,10.0,1188.0,197.0
1188,2.070472487804366e+300,inf,24.201809400700505,1.3509163565412212e+302,1189.0,197.0,180.88,20.951028614366408,7.0,201.0,1189.0,197.0,9.965,0.4937357592883059,3.0,10.0,1189.0,197.0
1189,2.7900286190675107e+300,inf,24.201809400700505,1.3509163565412212e+302,1190.0,197.0,179.36,24.553622950595294,1.0,197.0,1190.0,197.0,9.91,0.9010549372818507,0.0,10.0,1190.0,197.0
1190,3.377187936456881e+300,inf,24.201809400700505,1.3509163565412212e+302,1191.0,197.0,183.275,16.095632171492984,29.0,197.0,1191.0,197.0,9.98,0.28213471959331776,6.0,10.0,1191.0,197.0
1191,1.350813401645049e+300,inf,24.201809400700505,1.3509163565412212e+302,1192.0,197.0,181.99,13.024204390288109,119.0,197.0,1192.0,197.0,10.0,0.0,10.0,10.0,1192.0,197.0
1192,7.638599940480233e+299,inf,24.201809400700505,1.3509163565412212e+302,1193.0,197.0,181.55,17.660053793802554,11.0,198.0,1193.0,197.0,9.97,0.42320207938997667,4.0,10.0,1193.0,197.0
1193,2.932703153022934e+302,inf,24.201809400700505,5.851013114347234e+304,1194.0,197.0,183.015,14.262355170167375,118.0,239.0,1194.0,197.0,10.0,0.0,10.0,10.0,1194.0,197.0
1194,7.638599940480233e+299,inf,24.201809400700505,1.3509163565412212e+302,1195.0,197.0,182.705,15.503805178084507,118.0,220.0,1195.0,197.0,10.0,0.0,10.0,10.0,1195.0,197.0
1195,6.754581782706105e+299,inf,24.201809400700505,1.3509163565412212e+302,1196.0,197.0,180.97,22.58780865865478,3.0,204.0,1196.0,197.0,9.95,0.5809475019311124,2.0,10.0,1196.0,197.0
1196,7.19659086159317e+299,inf,24.201809400700505,1.3509163565412212e+302,1197.0,197.0,181.35,21.98152633462927,3.0,201.0,1197.0,197.0,9.915,0.8472160291212626,1.0,10.0,1197.0,197.0
1197,5.851013114347234e+302,inf,24.201809400700505,5.851013114347234e+304,1198.0,197.0,179.54,26.915764897175038,2.0,199.0,1198.0,197.0,9.88,0.9877246579892596,1.0,10.0,1198.0,197.0
1198,2.9529668933833282e+302,inf,24.201809400700505,5.851013114347234e+304,1199.0,197.0,184.28,14.149968197844121,84.0,255.0,1199.0,197.0,10.0,0.0,10.0,10.0,1199.0,197.0
1199,1.3951172644299278e+300,inf,24.201809400700505,1.3509163565412212e+302,1200.0,197.0,180.705,19.788581935045272,3.0,219.0,1200.0,197.0,9.955,0.6348031190849649,1.0,10.0,1200.0,197.0
1200,2.701832713082442e+300,inf,24.201809400700505,1.3509163565412212e+302,1201.0,197.0,176.955,29.034169094361904,3.0,219.0,1201.0,197.0,9.865,0.9678713757519644,1.0,10.0,1201.0,197.0
1201,2.932261138956323e+302,inf,24.201809400700505,5.851013114347234e+304,1202.0,197.0,179.42,23.017028478932723,6.0,200.0,1202.0,197.0,9.94,0.6053098380168621,3.0,10.0,1202.0,197.0
