,Bt_carrington_4,Bx_carrington_4,By_carrington_4,Bz_carrington_4,speed_carrington_4,p_density_carrington_4,temperature_carrington_4,Bt_1d_4,Bx_1d_4,By_1d_4,Bz_1d_4,speed_1d_4,p_density_1d_4,temperature_1d_4,Bt_carrington_3,Bx_carrington_3,By_carrington_3,Bz_carrington_3,speed_carrington_3,p_density_carrington_3,temperature_carrington_3,Bt_1d_3,Bx_1d_3,By_1d_3,Bz_1d_3,speed_1d_3,p_density_1d_3,temperature_1d_3,Bt_carrington_2,Bx_carrington_2,By_carrington_2,Bz_carrington_2,speed_carrington_2,p_density_carrington_2,temperature_carrington_2,Bt_1d_2,Bx_1d_2,By_1d_2,Bz_1d_2,speed_1d_2,p_density_1d_2,temperature_1d_2,Bt_carrington_1,Bx_carrington_1,By_carrington_1,Bz_carrington_1,speed_carrington_1,p_density_carrington_1,temperature_carrington_1,Bt_1d_1,Bx_1d_1,By_1d_1,Bz_1d_1,speed_1d_1,p_density_1d_1,temperature_1d_1,forecast
1371,5.480745401742503,-2.841732817037755,3.00036786060019,-0.5221781219748312,444.82509652509685,4.436911196911202,74200.58754863813,4.861900355871885,1.8618576512455496,-2.746640569395019,0.3232953736654814,413.56020733652286,8.440390749601276,63387.36930455636,5.54471056439941,-2.3907091172214163,2.613531114327065,1.080658465991316,414.3673397717295,6.657155399473224,62012.58663148637,8.019608127721344,-4.31099419448477,3.394187227866471,-0.8108417997097233,507.32918572735554,5.889615736505044,247493.41636029413,6.329472527472529,-2.7337728937728927,3.5372161172161123,-0.8811575091575089,390.6700976042586,6.419911268855368,59212.016918967056,6.218442804428044,-4.736797047970478,1.9205904059040588,-0.2607306273062733,545.1739633558344,2.7729026036644187,226561.444015444,7.240970873786405,-3.3394622852875275,3.8678715459298,-0.3181926811053025,385.0786308973172,5.225874190564282,62075.81360671016,6.09666666666667,-3.0228210678210705,3.0506204906204903,-1.6358874458874475,435.11402278702894,4.395013146362834,103028.07807017544,452.1418369346679
1372,5.54471056439941,-2.3907091172214163,2.613531114327065,1.080658465991316,414.3673397717295,6.657155399473224,62012.58663148637,8.019608127721344,-4.31099419448477,3.394187227866471,-0.8108417997097233,507.32918572735554,5.889615736505044,247493.41636029413,6.329472527472529,-2.7337728937728927,3.5372161172161123,-0.8811575091575089,390.6700976042586,6.419911268855368,59212.016918967056,6.218442804428044,-4.736797047970478,1.9205904059040588,-0.2607306273062733,545.1739633558344,2.7729026036644187,226561.444015444,7.240970873786405,-3.3394622852875275,3.8678715459298,-0.3181926811053025,385.0786308973172,5.225874190564282,62075.81360671016,6.09666666666667,-3.0228210678210705,3.0506204906204903,-1.6358874458874475,435.11402278702894,4.395013146362834,103028.07807017544,7.258646616541341,-4.800368421052631,2.3455639097744374,-0.9395187969924804,368.0849514563119,5.302524271844662,58613.22963689892,8.625255140898712,-4.994813404417362,4.7126961157654215,0.1160091393754757,462.75758157389606,6.774251439539338,125762.50479846448,525.19041223276
1380,8.420826010544806,4.15701230228471,-4.074305799648506,1.6312302284710007,363.5609207708781,10.067591006423994,85423.84607104413,6.203664233576642,-2.5645766423357648,3.3496788321167887,-1.3078686131386836,341.6503853564548,4.696233140655105,70257.28612716762,11.377844002943329,6.25698307579102,-7.662369389256816,1.8898969830757897,359.6749049429663,9.787338403041828,58243.177203065134,8.97673281360737,-1.595875265768955,6.219844082211202,-3.633522324592486,367.2688429752071,8.99034710743802,56479.09008264463,11.885160796324646,5.6842879019908255,-7.080627871362928,3.442480857580402,381.4231490159319,14.12253983130274,107394.02061855672,18.270175808720097,-0.2234036568213834,7.368431786216596,7.795661040787638,406.3803984063746,14.90842231075696,44857.24143426294,10.13392452830189,4.390807547169818,-5.293781132075478,1.0373509433962236,392.3102613746375,10.199419167473376,88634.8046875,15.331658218682117,4.867856625633595,-6.425539464156405,6.725068790731359,396.8790552584666,9.622344028520493,322652.8351158645,535.837281078729
1381,11.377844002943329,6.25698307579102,-7.662369389256816,1.8898969830757897,359.6749049429663,9.787338403041828,58243.177203065134,8.97673281360737,-1.595875265768955,6.219844082211202,-3.633522324592486,367.2688429752071,8.99034710743802,56479.09008264463,11.885160796324646,5.6842879019908255,-7.080627871362928,3.442480857580402,381.4231490159319,14.12253983130274,107394.02061855672,18.270175808720097,-0.2234036568213834,7.368431786216596,7.795661040787638,406.3803984063746,14.90842231075696,44857.24143426294,10.13392452830189,4.390807547169818,-5.293781132075478,1.0373509433962236,392.3102613746375,10.199419167473376,88634.8046875,15.331658218682117,4.867856625633595,-6.425539464156405,6.725068790731359,396.8790552584666,9.622344028520493,322652.8351158645,10.684373239436614,7.204464788732403,-4.89485211267606,0.5796267605633798,452.5989646246766,10.1488265746333,143023.96283491788,6.348449502133716,2.4918634423897608,1.4387197724039822,-1.0845448079658608,517.7667521367523,2.2075299145299097,196630.2341880342,485.910687233942
1382,11.885160796324646,5.6842879019908255,-7.080627871362928,3.442480857580402,381.4231490159319,14.12253983130274,107394.02061855672,18.270175808720097,-0.2234036568213834,7.368431786216596,7.795661040787638,406.3803984063746,14.90842231075696,44857.24143426294,10.13392452830189,4.390807547169818,-5.293781132075478,1.0373509433962236,392.3102613746375,10.199419167473376,88634.8046875,15.331658218682117,4.867856625633595,-6.425539464156405,6.725068790731359,396.8790552584666,9.622344028520493,322652.8351158645,10.684373239436614,7.204464788732403,-4.89485211267606,0.5796267605633798,452.5989646246766,10.1488265746333,143023.96283491788,6.348449502133716,2.4918634423897608,1.4387197724039822,-1.0845448079658608,517.7667521367523,2.2075299145299097,196630.2341880342,6.167346780449957,2.0375252133436783,-3.163452288595816,-1.6154538401861884,521.7290096406667,6.642322524101661,156780.31046613897,8.208520146520147,6.75742124542125,-1.448315018315018,-1.2465201465201463,459.9442325158943,3.270054495912805,89265.02293577982,452.32381706543634
1385,6.167346780449957,2.0375252133436783,-3.163452288595816,-1.6154538401861884,521.7290096406667,6.642322524101661,156780.31046613897,8.208520146520147,6.75742124542125,-1.448315018315018,-1.2465201465201463,459.9442325158943,3.270054495912805,89265.02293577982,8.391227080394916,6.026375176304648,-2.282355430183354,1.257827926657265,436.48706265256334,8.437078925956058,96865.84779050737,9.193330975954744,4.48785007072136,-5.215947666195192,-1.136251768033945,456.1796036333601,5.349620148637488,135721.3014037985,8.25786723163842,5.5178672316384105,-2.7741384180790947,0.5901200564971757,485.87039529016,6.263204373423048,112765.7182506308,6.8431131412508615,5.056401967673929,-1.702916373858045,0.7419957835558666,435.302636054422,4.827278911564627,130943.16581632652,5.818137535816622,-0.3205300859598856,-2.509448424068769,-1.2705730659025798,455.08336025848126,6.717084006462034,94312.85125303152,9.208595866001426,2.5517676407697776,-6.316094084105479,0.580185317177476,390.2174371451742,9.947558799675598,54867.46715328467,464.6203918078283
1386,8.391227080394916,6.026375176304648,-2.282355430183354,1.257827926657265,436.48706265256334,8.437078925956058,96865.84779050737,9.193330975954744,4.48785007072136,-5.215947666195192,-1.136251768033945,456.1796036333601,5.349620148637488,135721.3014037985,8.25786723163842,5.5178672316384105,-2.7741384180790947,0.5901200564971757,485.87039529016,6.263204373423048,112765.7182506308,6.8431131412508615,5.056401967673929,-1.702916373858045,0.7419957835558666,435.302636054422,4.827278911564627,130943.16581632652,5.818137535816622,-0.3205300859598856,-2.509448424068769,-1.2705730659025798,455.08336025848126,6.717084006462034,94312.85125303152,9.208595866001426,2.5517676407697776,-6.316094084105479,0.580185317177476,390.2174371451742,9.947558799675598,54867.46715328467,12.448561430793152,4.276189735614306,-6.7137947122861705,3.266951788491448,493.9865313653135,12.8790221402214,192317.7942804428,10.203510261854223,4.852399150743096,-4.751755130927105,0.1062066525123835,543.2589764419176,9.299740048740862,215896.6831844029,660.4360275399401
1387,8.25786723163842,5.5178672316384105,-2.7741384180790947,0.5901200564971757,485.87039529016,6.263204373423048,112765.7182506308,6.8431131412508615,5.056401967673929,-1.702916373858045,0.7419957835558666,435.302636054422,4.827278911564627,130943.16581632652,5.818137535816622,-0.3205300859598856,-2.509448424068769,-1.2705730659025798,455.08336025848126,6.717084006462034,94312.85125303152,9.208595866001426,2.5517676407697776,-6.316094084105479,0.580185317177476,390.2174371451742,9.947558799675598,54867.46715328467,12.448561430793152,4.276189735614306,-6.7137947122861705,3.266951788491448,493.9865313653135,12.8790221402214,192317.7942804428,10.203510261854223,4.852399150743096,-4.751755130927105,0.1062066525123835,543.2589764419176,9.299740048740862,215896.6831844029,6.152189349112418,3.452832840236688,-2.4026479289940856,-0.6232100591715967,715.3111986001759,3.2515310586176702,256584.13744493396,5.502087542087538,3.0457575757575803,-2.369890572390577,0.4747558922558921,663.2028462998111,4.088870967741935,230115.3102466793,602.0695913874272
1388,5.818137535816622,-0.3205300859598856,-2.509448424068769,-1.2705730659025798,455.08336025848126,6.717084006462034,94312.85125303152,9.208595866001426,2.5517676407697776,-6.316094084105479,0.580185317177476,390.2174371451742,9.947558799675598,54867.46715328467,12.448561430793152,4.276189735614306,-6.7137947122861705,3.266951788491448,493.9865313653135,12.8790221402214,192317.7942804428,10.203510261854223,4.852399150743096,-4.751755130927105,0.1062066525123835,543.2589764419176,9.299740048740862,215896.6831844029,6.152189349112418,3.452832840236688,-2.4026479289940856,-0.6232100591715967,715.3111986001759,3.2515310586176702,256584.13744493396,5.502087542087538,3.0457575757575803,-2.369890572390577,0.4747558922558921,663.2028462998111,4.088870967741935,230115.3102466793,5.33763878608438,3.401458179126569,-0.9908438193930408,0.0490377498149515,663.3464532871976,4.002006920415218,259023.9186851211,4.920042444821734,1.209066213921901,-0.7997113752122232,0.1264855687606102,522.1238747553821,5.818072407045011,125147.07045009785,515.3576392543005
1390,6.152189349112418,3.452832840236688,-2.4026479289940856,-0.6232100591715967,715.3111986001759,3.2515310586176702,256584.13744493396,5.502087542087538,3.0457575757575803,-2.369890572390577,0.4747558922558921,663.2028462998111,4.088870967741935,230115.3102466793,5.33763878608438,3.401458179126569,-0.9908438193930408,0.0490377498149515,663.3464532871976,4.002006920415218,259023.9186851211,4.920042444821734,1.209066213921901,-0.7997113752122232,0.1264855687606102,522.1238747553821,5.818072407045011,125147.07045009785,4.9178936017253765,2.8884184040258893,0.048260244428469,-1.0844428468727552,557.7666389351081,4.777861896838609,140077.6198003328,3.7483857142857175,-0.2433785714285706,-1.5690642857142845,-0.4802785714285708,494.7282178217817,3.3801402640264016,86715.77970297028,4.647899159663856,-2.2667647058823523,-2.3723109243697493,-0.1884313725490205,478.8536199095021,5.73757164404223,93819.6641509434,6.733161971830993,2.950936619718309,-2.1059718309859123,-1.933119718309857,417.0307324840769,11.63921178343949,67901.81289808918,522.65690458588
1391,5.33763878608438,3.401458179126569,-0.9908438193930408,0.0490377498149515,663.3464532871976,4.002006920415218,259023.9186851211,4.920042444821734,1.209066213921901,-0.7997113752122232,0.1264855687606102,522.1238747553821,5.818072407045011,125147.07045009785,4.9178936017253765,2.8884184040258893,0.048260244428469,-1.0844428468727552,557.7666389351081,4.777861896838609,140077.6198003328,3.7483857142857175,-0.2433785714285706,-1.5690642857142845,-0.4802785714285708,494.7282178217817,3.3801402640264016,86715.77970297028,4.647899159663856,-2.2667647058823523,-2.3723109243697493,-0.1884313725490205,478.8536199095021,5.73757164404223,93819.6641509434,6.733161971830993,2.950936619718309,-2.1059718309859123,-1.933119718309857,417.0307324840769,11.63921178343949,67901.81289808918,4.861900355871885,1.8618576512455496,-2.746640569395019,0.3232953736654814,413.56020733652286,8.440390749601276,63387.36930455636,9.234449999999985,2.826435714285712,-2.4975928571428567,1.2565000000000006,447.24982993197335,10.36464285714284,107762.90646258504,511.6104658319129
1393,4.647899159663856,-2.2667647058823523,-2.3723109243697493,-0.1884313725490205,478.8536199095021,5.73757164404223,93819.6641509434,6.733161971830993,2.950936619718309,-2.1059718309859123,-1.933119718309857,417.0307324840769,11.63921178343949,67901.81289808918,4.861900355871885,1.8618576512455496,-2.746640569395019,0.3232953736654814,413.56020733652286,8.440390749601276,63387.36930455636,9.234449999999985,2.826435714285712,-2.4975928571428567,1.2565000000000006,447.24982993197335,10.36464285714284,107762.90646258504,8.019608127721344,-4.31099419448477,3.394187227866471,-0.8108417997097233,507.32918572735554,5.889615736505044,247493.41636029413,8.051830322073847,2.504854673998425,2.074634721131185,-4.923707776904945,407.541479400749,8.742434456928835,50212.75936329588,6.218442804428044,-4.736797047970478,1.9205904059040588,-0.2607306273062733,545.1739633558344,2.7729026036644187,226561.444015444,8.832692031586502,3.845362526920321,-1.2368485283560668,0.5744005743000741,493.4891696750904,5.448772563176887,233105.57129963895,488.1290940217
1394,4.861900355871885,1.8618576512455496,-2.746640569395019,0.3232953736654814,413.56020733652286,8.440390749601276,63387.36930455636,9.234449999999985,2.826435714285712,-2.4975928571428567,1.2565000000000006,447.24982993197335,10.36464285714284,107762.90646258504,8.019608127721344,-4.31099419448477,3.394187227866471,-0.8108417997097233,507.32918572735554,5.889615736505044,247493.41636029413,8.051830322073847,2.504854673998425,2.074634721131185,-4.923707776904945,407.541479400749,8.742434456928835,50212.75936329588,6.218442804428044,-4.736797047970478,1.9205904059040588,-0.2607306273062733,545.1739633558344,2.7729026036644187,226561.444015444,8.832692031586502,3.845362526920321,-1.2368485283560668,0.5744005743000741,493.4891696750904,5.448772563176887,233105.57129963895,6.09666666666667,-3.0228210678210705,3.0506204906204903,-1.6358874458874475,435.11402278702894,4.395013146362834,103028.07807017544,9.756539007092188,0.5818510638297824,-4.510858156028367,3.2679574468085115,489.5339781328847,5.8750378469302,133332.96972245583,499.22715192568296
1395,8.019608127721344,-4.31099419448477,3.394187227866471,-0.8108417997097233,507.32918572735554,5.889615736505044,247493.41636029413,8.051830322073847,2.504854673998425,2.074634721131185,-4.923707776904945,407.541479400749,8.742434456928835,50212.75936329588,6.218442804428044,-4.736797047970478,1.9205904059040588,-0.2607306273062733,545.1739633558344,2.7729026036644187,226561.444015444,8.832692031586502,3.845362526920321,-1.2368485283560668,0.5744005743000741,493.4891696750904,5.448772563176887,233105.57129963895,6.09666666666667,-3.0228210678210705,3.0506204906204903,-1.6358874458874475,435.11402278702894,4.395013146362834,103028.07807017544,9.756539007092188,0.5818510638297824,-4.510858156028367,3.2679574468085115,489.5339781328847,5.8750378469302,133332.96972245583,8.625255140898712,-4.994813404417362,4.7126961157654215,0.1160091393754757,462.75758157389606,6.774251439539338,125762.50479846448,13.907776213933838,4.421681914144971,4.527818437719917,2.443969035890218,449.724770642202,14.124021406727824,48576.11085626912,517.2441196249837
1396,6.218442804428044,-4.736797047970478,1.9205904059040588,-0.2607306273062733,545.1739633558344,2.7729026036644187,226561.444015444,8.832692031586502,3.845362526920321,-1.2368485283560668,0.5744005743000741,493.4891696750904,5.448772563176887,233105.57129963895,6.09666666666667,-3.0228210678210705,3.0506204906204903,-1.6358874458874475,435.11402278702894,4.395013146362834,103028.07807017544,9.756539007092188,0.5818510638297824,-4.510858156028367,3.2679574468085115,489.5339781328847,5.8750378469302,133332.96972245583,8.625255140898712,-4.994813404417362,4.7126961157654215,0.1160091393754757,462.75758157389606,6.774251439539338,125762.50479846448,13.907776213933838,4.421681914144971,4.527818437719917,2.443969035890218,449.724770642202,14.124021406727824,48576.11085626912,5.928733624454154,-3.799039301310042,2.4922561863173227,-0.2656186317321694,434.7595426561132,4.830615655233068,99469.5013192612,8.166631130063958,-2.5374413646055465,3.1178535891968635,0.0761122956645346,467.2158526135388,7.385355612682104,141577.97257926306,526.4169271556989
1397,6.09666666666667,-3.0228210678210705,3.0506204906204903,-1.6358874458874475,435.11402278702894,4.395013146362834,103028.07807017544,9.756539007092188,0.5818510638297824,-4.510858156028367,3.2679574468085115,489.5339781328847,5.8750378469302,133332.96972245583,8.625255140898712,-4.994813404417362,4.7126961157654215,0.1160091393754757,462.75758157389606,6.774251439539338,125762.50479846448,13.907776213933838,4.421681914144971,4.527818437719917,2.443969035890218,449.724770642202,14.124021406727824,48576.11085626912,5.928733624454154,-3.799039301310042,2.4922561863173227,-0.2656186317321694,434.7595426561132,4.830615655233068,99469.5013192612,8.166631130063958,-2.5374413646055465,3.1178535891968635,0.0761122956645346,467.2158526135388,7.385355612682104,141577.97257926306,5.7227063890883,-2.390473797559224,2.742713567839198,0.5607106963388374,395.0935973041276,4.808053917438923,61851.04388185654,5.076028106508881,-2.5942899408284004,2.536982248520711,-0.1538757396449708,457.190325497288,3.06975587703436,107317.28687782804,475.350839461512
