,Bt_carrington_4,Bx_carrington_4,By_carrington_4,Bz_carrington_4,speed_carrington_4,p_density_carrington_4,temperature_carrington_4,Bt_1d_4,Bx_1d_4,By_1d_4,Bz_1d_4,speed_1d_4,p_density_1d_4,temperature_1d_4,Bt_carrington_3,Bx_carrington_3,By_carrington_3,Bz_carrington_3,speed_carrington_3,p_density_carrington_3,temperature_carrington_3,Bt_1d_3,Bx_1d_3,By_1d_3,Bz_1d_3,speed_1d_3,p_density_1d_3,temperature_1d_3,Bt_carrington_2,Bx_carrington_2,By_carrington_2,Bz_carrington_2,speed_carrington_2,p_density_carrington_2,temperature_carrington_2,Bt_1d_2,Bx_1d_2,By_1d_2,Bz_1d_2,speed_1d_2,p_density_1d_2,temperature_1d_2,Bt_carrington_1,Bx_carrington_1,By_carrington_1,Bz_carrington_1,speed_carrington_1,p_density_carrington_1,temperature_carrington_1,Bt_1d_1,Bx_1d_1,By_1d_1,Bz_1d_1,speed_1d_1,p_density_1d_1,temperature_1d_1,forecast
492,2.179565943238728,1.2725626043405691,-1.1185976627712817,-0.0503338898163601,326.44009615384635,4.086086538461537,17252.29479768786,5.199684813753584,1.3412965616045849,-4.074255014326651,0.4140687679083086,430.4652397260271,4.3146832191780815,58365.61900684932,1.95873174481168,-0.3542582628747119,-0.4864719446579547,-0.1010684089162183,280.6156363636364,6.73795454545454,13552.161818181818,5.480506236243584,1.1092956713132789,-3.2692663242846707,0.0314820249449744,430.0024150268338,5.7008318425760205,106849.38103756707,3.467743105950656,-0.0865529753265595,2.095268505079825,-0.8878374455732928,271.9766891891893,11.9408108108108,16562.47212837838,4.990000000000001,0.4370549927641103,-3.3624457308248927,-0.2747395079594794,434.456973795435,4.246356720202881,75942.26627218934,6.414007462686564,0.6827388059701504,0.2061567164179103,1.8191343283582055,353.2289248334916,11.051674595623192,71377.86844613918,3.712266009852208,1.4487825475017562,-2.368374384236451,0.2029486277269538,476.9412698412691,3.903450292397673,99195.30325814536,426.0021011546712
493,1.95873174481168,-0.3542582628747119,-0.4864719446579547,-0.1010684089162183,280.6156363636364,6.73795454545454,13552.161818181818,5.480506236243584,1.1092956713132789,-3.2692663242846707,0.0314820249449744,430.0024150268338,5.7008318425760205,106849.38103756707,3.467743105950656,-0.0865529753265595,2.095268505079825,-0.8878374455732928,271.9766891891893,11.9408108108108,16562.47212837838,4.990000000000001,0.4370549927641103,-3.3624457308248927,-0.2747395079594794,434.456973795435,4.246356720202881,75942.26627218934,6.414007462686564,0.6827388059701504,0.2061567164179103,1.8191343283582055,353.2289248334916,11.051674595623192,71377.86844613918,3.712266009852208,1.4487825475017562,-2.368374384236451,0.2029486277269538,476.9412698412691,3.903450292397673,99195.30325814536,5.780723370429255,1.950898251192369,-1.837853736089032,-1.6080127186009543,350.09347826086935,5.933794466403163,79626.28500496525,4.019249463902784,-1.7427090779127945,0.2827376697641179,0.615067905646891,427.54303571428574,6.730767857142864,77214.96607142857,412.063357891024
494,3.467743105950656,-0.0865529753265595,2.095268505079825,-0.8878374455732928,271.9766891891893,11.9408108108108,16562.47212837838,4.990000000000001,0.4370549927641103,-3.3624457308248927,-0.2747395079594794,434.456973795435,4.246356720202881,75942.26627218934,6.414007462686564,0.6827388059701504,0.2061567164179103,1.8191343283582055,353.2289248334916,11.051674595623192,71377.86844613918,3.712266009852208,1.4487825475017562,-2.368374384236451,0.2029486277269538,476.9412698412691,3.903450292397673,99195.30325814536,5.780723370429255,1.950898251192369,-1.837853736089032,-1.6080127186009543,350.09347826086935,5.933794466403163,79626.28500496525,4.019249463902784,-1.7427090779127945,0.2827376697641179,0.615067905646891,427.54303571428574,6.730767857142864,77214.96607142857,6.527395912187732,2.703694171082512,-1.742899318697957,-1.2543981831945483,353.144748858447,6.746264840182643,64133.64592863678,4.268050000000005,-0.7484142857142853,1.2127714285714268,0.5609928571428564,484.3479634247709,3.784995843724025,128592.02743142143,421.3744347114768
495,6.414007462686564,0.6827388059701504,0.2061567164179103,1.8191343283582055,353.2289248334916,11.051674595623192,71377.86844613918,3.712266009852208,1.4487825475017562,-2.368374384236451,0.2029486277269538,476.9412698412691,3.903450292397673,99195.30325814536,5.780723370429255,1.950898251192369,-1.837853736089032,-1.6080127186009543,350.09347826086935,5.933794466403163,79626.28500496525,4.019249463902784,-1.7427090779127945,0.2827376697641179,0.615067905646891,427.54303571428574,6.730767857142864,77214.96607142857,6.527395912187732,2.703694171082512,-1.742899318697957,-1.2543981831945483,353.144748858447,6.746264840182643,64133.64592863678,4.268050000000005,-0.7484142857142853,1.2127714285714268,0.5609928571428564,484.3479634247709,3.784995843724025,128592.02743142143,4.417768953068599,0.973270758122746,-2.799812274368234,-0.4984332129963909,391.6885163453479,3.2707963118189416,91405.86241610738,2.808699360341151,-0.60452025586354,1.1425657427149951,0.2754513148543001,404.6478260869574,3.3205183946488237,48593.451505016725,360.6264921717381
496,5.780723370429255,1.950898251192369,-1.837853736089032,-1.6080127186009543,350.09347826086935,5.933794466403163,79626.28500496525,4.019249463902784,-1.7427090779127945,0.2827376697641179,0.615067905646891,427.54303571428574,6.730767857142864,77214.96607142857,6.527395912187732,2.703694171082512,-1.742899318697957,-1.2543981831945483,353.144748858447,6.746264840182643,64133.64592863678,4.268050000000005,-0.7484142857142853,1.2127714285714268,0.5609928571428564,484.3479634247709,3.784995843724025,128592.02743142143,4.417768953068599,0.973270758122746,-2.799812274368234,-0.4984332129963909,391.6885163453479,3.2707963118189416,91405.86241610738,2.808699360341151,-0.60452025586354,1.1425657427149951,0.2754513148543001,404.6478260869574,3.3205183946488237,48593.451505016725,3.5289785344189424,0.4980162842339005,-1.410029607698001,0.8019467061435972,378.621158911326,3.447129060579453,48408.03815439219,4.118590308370044,2.011497797356823,-0.5043832599118946,0.3359397944199699,351.75091743119265,7.806045871559632,42898.64495412844,367.9275824976987
498,4.417768953068599,0.973270758122746,-2.799812274368234,-0.4984332129963909,391.6885163453479,3.2707963118189416,91405.86241610738,2.808699360341151,-0.60452025586354,1.1425657427149951,0.2754513148543001,404.6478260869574,3.3205183946488237,48593.451505016725,3.5289785344189424,0.4980162842339005,-1.410029607698001,0.8019467061435972,378.621158911326,3.447129060579453,48408.03815439219,4.118590308370044,2.011497797356823,-0.5043832599118946,0.3359397944199699,351.75091743119265,7.806045871559632,42898.64495412844,3.97725949878739,1.1885206143896532,-1.039579628132575,-0.0209135004042038,356.2919387755101,4.36231632653061,52721.0112244898,7.730113394755488,3.7022324592487577,-4.2492629340892885,0.231516654854713,429.4386437908495,8.641960784313719,130044.19035947711,4.215669041963573,2.8650514647664305,-1.1361757719714962,0.5309580364212203,359.4860294117645,6.544806985294116,55660.45814167433,4.002358078602625,2.0755822416302747,-1.07367540029112,0.0891193595342058,437.3792384406164,4.155974614687206,88991.21486854035,401.5042371488759
499,3.5289785344189424,0.4980162842339005,-1.410029607698001,0.8019467061435972,378.621158911326,3.447129060579453,48408.03815439219,4.118590308370044,2.011497797356823,-0.5043832599118946,0.3359397944199699,351.75091743119265,7.806045871559632,42898.64495412844,3.97725949878739,1.1885206143896532,-1.039579628132575,-0.0209135004042038,356.2919387755101,4.36231632653061,52721.0112244898,7.730113394755488,3.7022324592487577,-4.2492629340892885,0.231516654854713,429.4386437908495,8.641960784313719,130044.19035947711,4.215669041963573,2.8650514647664305,-1.1361757719714962,0.5309580364212203,359.4860294117645,6.544806985294116,55660.45814167433,4.002358078602625,2.0755822416302747,-1.07367540029112,0.0891193595342058,437.3792384406164,4.155974614687206,88991.21486854035,3.5391385498923205,1.833488872936112,-2.243381191672651,0.9160445082555636,325.10429184549344,2.869545064377682,47569.27038626609,4.629282160625435,-0.1999076048329789,-3.615742714996446,0.3287277896233113,396.5610128617372,3.8123231511254,42745.89147909968,382.1489031433668
500,3.97725949878739,1.1885206143896532,-1.039579628132575,-0.0209135004042038,356.2919387755101,4.36231632653061,52721.0112244898,7.730113394755488,3.7022324592487577,-4.2492629340892885,0.231516654854713,429.4386437908495,8.641960784313719,130044.19035947711,4.215669041963573,2.8650514647664305,-1.1361757719714962,0.5309580364212203,359.4860294117645,6.544806985294116,55660.45814167433,4.002358078602625,2.0755822416302747,-1.07367540029112,0.0891193595342058,437.3792384406164,4.155974614687206,88991.21486854035,3.5391385498923205,1.833488872936112,-2.243381191672651,0.9160445082555636,325.10429184549344,2.869545064377682,47569.27038626609,4.629282160625435,-0.1999076048329789,-3.615742714996446,0.3287277896233113,396.5610128617372,3.8123231511254,42745.89147909968,3.1490950920245377,-0.9719018404907972,-1.1394785276073642,2.166518404907978,258.5221739130436,8.867402173913046,11147.352173913045,4.16912552891396,1.407150916784203,-2.47116361071932,0.0914245416078998,356.5100242522232,4.818884397736451,43071.90945836702,358.4285831867241
501,4.215669041963573,2.8650514647664305,-1.1361757719714962,0.5309580364212203,359.4860294117645,6.544806985294116,55660.45814167433,4.002358078602625,2.0755822416302747,-1.07367540029112,0.0891193595342058,437.3792384406164,4.155974614687206,88991.21486854035,3.5391385498923205,1.833488872936112,-2.243381191672651,0.9160445082555636,325.10429184549344,2.869545064377682,47569.27038626609,4.629282160625435,-0.1999076048329789,-3.615742714996446,0.3287277896233113,396.5610128617372,3.8123231511254,42745.89147909968,3.1490950920245377,-0.9719018404907972,-1.1394785276073642,2.166518404907978,258.5221739130436,8.867402173913046,11147.352173913045,4.16912552891396,1.407150916784203,-2.47116361071932,0.0914245416078998,356.5100242522232,4.818884397736451,43071.90945836702,7.778537463976945,-2.948162824207491,3.926664265129683,2.7516714697406304,274.4033423667569,21.71484191508584,27277.650406504064,4.643632478632476,0.8349857549857558,-3.555712250712249,-0.6916239316239332,344.7308009909166,6.564954582989274,43695.61436829067,341.82356022563187
502,3.5391385498923205,1.833488872936112,-2.243381191672651,0.9160445082555636,325.10429184549344,2.869545064377682,47569.27038626609,4.629282160625435,-0.1999076048329789,-3.615742714996446,0.3287277896233113,396.5610128617372,3.8123231511254,42745.89147909968,3.1490950920245377,-0.9719018404907972,-1.1394785276073642,2.166518404907978,258.5221739130436,8.867402173913046,11147.352173913045,4.16912552891396,1.407150916784203,-2.47116361071932,0.0914245416078998,356.5100242522232,4.818884397736451,43071.90945836702,7.778537463976945,-2.948162824207491,3.926664265129683,2.7516714697406304,274.4033423667569,21.71484191508584,27277.650406504064,4.643632478632476,0.8349857549857558,-3.555712250712249,-0.6916239316239332,344.7308009909166,6.564954582989274,43695.61436829067,9.119495313626526,-2.160605623648161,1.6271304974765708,-0.6117952415284793,357.1335443037973,20.254457504520847,95650.2992766727,7.645161744022511,-1.0647257383966264,-5.772454289732771,0.0443178621659667,319.1651092690277,10.353677467972878,22096.836473247928,364.8757245158442
503,3.1490950920245377,-0.9719018404907972,-1.1394785276073642,2.166518404907978,258.5221739130436,8.867402173913046,11147.352173913045,4.16912552891396,1.407150916784203,-2.47116361071932,0.0914245416078998,356.5100242522232,4.818884397736451,43071.90945836702,7.778537463976945,-2.948162824207491,3.926664265129683,2.7516714697406304,274.4033423667569,21.71484191508584,27277.650406504064,4.643632478632476,0.8349857549857558,-3.555712250712249,-0.6916239316239332,344.7308009909166,6.564954582989274,43695.61436829067,9.119495313626526,-2.160605623648161,1.6271304974765708,-0.6117952415284793,357.1335443037973,20.254457504520847,95650.2992766727,7.645161744022511,-1.0647257383966264,-5.772454289732771,0.0443178621659667,319.1651092690277,10.353677467972878,22096.836473247928,8.203756201275679,2.131998582565556,-5.105705173635714,1.5122041105598876,380.5892420537902,12.11984515077424,40883.21696574225,17.596129486277267,4.130570021111894,-5.072195636875438,2.179134412385638,390.0016260162604,20.669170731707293,109921.9536585366,430.33178904375023
507,4.485894039735098,-1.7764091243561473,-1.6293524650478286,-0.1648123620309041,359.93192209991537,7.1145808636748535,22836.20390824129,6.553042867182005,2.9876036542515854,-2.7091356289529167,0.1562052002810957,428.6436137071652,4.957834890965739,25269.78816199377,4.401502145922749,-1.9668240343347645,1.6003791130185991,-1.0740987124463537,364.7818401937042,6.361267150928165,53185.37610976594,9.672702322308242,-1.3446305418719204,-6.143511611541177,1.5117452498240669,481.4086178861801,5.317146341463419,198405.8048780488,6.637666900913563,0.3161419536191155,2.894884047786366,1.687765284609983,360.8659640905552,7.465511319281816,32625.42578125,5.6844639103013295,-1.410427470217239,1.2416958654519972,-0.7608829712683937,575.2993869731787,3.8892643678160983,287126.39846743294,6.61780452224653,-2.3054266958424496,3.718935083880384,-2.583099927060539,392.4143229166663,3.669409722222223,88003.73444347065,4.611875437368792,-1.648726382085372,1.8828971308607407,-0.9827921623512936,468.90866824271126,2.3053900709219817,124397.43971631206,408.6205875964673
508,4.401502145922749,-1.9668240343347645,1.6003791130185991,-1.0740987124463537,364.7818401937042,6.361267150928165,53185.37610976594,9.672702322308242,-1.3446305418719204,-6.143511611541177,1.5117452498240669,481.4086178861801,5.317146341463419,198405.8048780488,6.637666900913563,0.3161419536191155,2.894884047786366,1.687765284609983,360.8659640905552,7.465511319281816,32625.42578125,5.6844639103013295,-1.410427470217239,1.2416958654519972,-0.7608829712683937,575.2993869731787,3.8892643678160983,287126.39846743294,6.61780452224653,-2.3054266958424496,3.718935083880384,-2.583099927060539,392.4143229166663,3.669409722222223,88003.73444347065,4.611875437368792,-1.648726382085372,1.8828971308607407,-0.9827921623512936,468.90866824271126,2.3053900709219817,124397.43971631206,3.730909970958379,-1.066660212971924,0.1159825750242037,1.478731848983544,352.0588862559246,5.2957582938388645,16317.461995249409,4.423834849545136,-1.6937928621413545,1.440944716585024,-0.2086074177746663,508.4012957317073,2.576539634146336,79359.30335365854,437.189598620682
509,6.637666900913563,0.3161419536191155,2.894884047786366,1.687765284609983,360.8659640905552,7.465511319281816,32625.42578125,5.6844639103013295,-1.410427470217239,1.2416958654519972,-0.7608829712683937,575.2993869731787,3.8892643678160983,287126.39846743294,6.61780452224653,-2.3054266958424496,3.718935083880384,-2.583099927060539,392.4143229166663,3.669409722222223,88003.73444347065,4.611875437368792,-1.648726382085372,1.8828971308607407,-0.9827921623512936,468.90866824271126,2.3053900709219817,124397.43971631206,3.730909970958379,-1.066660212971924,0.1159825750242037,1.478731848983544,352.0588862559246,5.2957582938388645,16317.461995249409,4.423834849545136,-1.6937928621413545,1.440944716585024,-0.2086074177746663,508.4012957317073,2.576539634146336,79359.30335365854,9.054870129870126,-3.71309523809524,6.627554112554104,1.267792207792208,338.51690140845045,13.569389671361485,33264.9765258216,4.281899717514127,-2.562916666666665,1.5366031073446325,-0.672266949152543,462.2008077544429,3.51593699515348,52202.31502423263,406.1266511692172
510,6.61780452224653,-2.3054266958424496,3.718935083880384,-2.583099927060539,392.4143229166663,3.669409722222223,88003.73444347065,4.611875437368792,-1.648726382085372,1.8828971308607407,-0.9827921623512936,468.90866824271126,2.3053900709219817,124397.43971631206,3.730909970958379,-1.066660212971924,0.1159825750242037,1.478731848983544,352.0588862559246,5.2957582938388645,16317.461995249409,4.423834849545136,-1.6937928621413545,1.440944716585024,-0.2086074177746663,508.4012957317073,2.576539634146336,79359.30335365854,9.054870129870126,-3.71309523809524,6.627554112554104,1.267792207792208,338.51690140845045,13.569389671361485,33264.9765258216,4.281899717514127,-2.562916666666665,1.5366031073446325,-0.672266949152543,462.2008077544429,3.51593699515348,52202.31502423263,6.7848981077147,3.320655021834059,-2.12218340611354,1.8458660844250352,417.0396153846151,6.835346153846154,119470.88365384616,4.073361581920911,-2.3966384180790974,0.6330367231638415,-0.547881355932203,412.25196982397296,3.421106454316839,54489.98072087176,371.9943599157503
511,3.730909970958379,-1.066660212971924,0.1159825750242037,1.478731848983544,352.0588862559246,5.2957582938388645,16317.461995249409,4.423834849545136,-1.6937928621413545,1.440944716585024,-0.2086074177746663,508.4012957317073,2.576539634146336,79359.30335365854,9.054870129870126,-3.71309523809524,6.627554112554104,1.267792207792208,338.51690140845045,13.569389671361485,33264.9765258216,4.281899717514127,-2.562916666666665,1.5366031073446325,-0.672266949152543,462.2008077544429,3.51593699515348,52202.31502423263,6.7848981077147,3.320655021834059,-2.12218340611354,1.8458660844250352,417.0396153846151,6.835346153846154,119470.88365384616,4.073361581920911,-2.3966384180790974,0.6330367231638415,-0.547881355932203,412.25196982397296,3.421106454316839,54489.98072087176,5.120692607003891,2.3517743190661475,-3.1451284046692565,-0.4202101167315176,424.0743269230764,4.554759615384618,87762.02403846155,4.705301027900151,-2.3987444933920705,0.1207709251101324,-0.4475991189427315,377.2394230769236,6.254274475524481,59234.12849650349,369.3926894706029
