,AAE_avg,AAE_std,AAE_min,AAE_max,AAE_gen,AAE_nevals,size_avg,size_std,size_min,size_max,size_gen,size_nevals,height_avg,height_std,height_min,height_max,height_gen,height_nevals
10,7637135481.907388,107734946375.07936,52.20859685269136,1527425579778.1807,11.0,197.0,4.475,1.5618498647437276,1.0,13.0,11.0,197.0,2.24,1.1542963224406462,0.0,7.0,11.0,197.0
11,1.3945412731864716e+219,inf,52.20859685269136,1.3945412731864717e+221,12.0,197.0,4.4,1.5264337522473748,1.0,9.0,12.0,197.0,2.185,1.109402992604581,0.0,6.0,12.0,197.0
12,1009.1127135532655,10935.198451495575,52.20859685269136,155232.9983825018,13.0,197.0,4.5,1.40356688476182,3.0,9.0,13.0,197.0,2.28,1.171153277756588,1.0,6.0,13.0,197.0
13,699.8894932439857,6847.900607235841,52.20859685269136,97251.68876499958,14.0,197.0,4.51,1.549161063285545,1.0,9.0,14.0,197.0,2.34,1.3131641176943574,0.0,7.0,14.0,197.0
14,1.350916356541221e+300,inf,52.20859685269136,1.3509163565412212e+302,15.0,197.0,4.475,1.4931091721639111,1.0,9.0,15.0,197.0,2.255,1.2206453211314088,0.0,6.0,15.0,197.0
15,6.754581782706105e+299,inf,52.20859685269136,1.3509163565412212e+302,16.0,197.0,4.46,1.6995293466133496,1.0,12.0,16.0,197.0,2.285,1.3797735321421412,0.0,8.0,16.0,197.0
16,3.2951353625241797e+301,inf,52.20859685269136,6.455179089394238e+303,17.0,197.0,4.335,1.686053083387353,1.0,12.0,17.0,197.0,2.145,1.383464853185653,0.0,8.0,17.0,197.0
17,1350.1977748838713,11235.46183501165,52.20859685269136,116873.47496238336,18.0,197.0,4.155,1.5782822941413237,1.0,14.0,18.0,197.0,2.0,1.2328828005937953,0.0,9.0,18.0,197.0
18,6.754581782706105e+299,inf,52.20859685269136,1.3509163565412212e+302,19.0,197.0,4.09,1.6284655354044186,1.0,14.0,19.0,197.0,1.935,1.2291358753205441,0.0,9.0,19.0,197.0
19,699801.3734263304,9868698.026080256,52.007696366400175,139914918.85516882,20.0,197.0,3.91,1.3935207210515386,1.0,13.0,20.0,197.0,1.775,1.0697546447667334,0.0,7.0,20.0,197.0
20,1.306702431744526e+300,inf,52.007696366400175,1.3509163565412212e+302,21.0,197.0,3.7,1.0630145812734648,1.0,9.0,21.0,197.0,1.64,0.9002221947941519,0.0,5.0,21.0,197.0
21,110527070885.06293,1559176176878.5142,52.007696366400175,22105413743895.094,22.0,197.0,3.695,1.1099436922655133,1.0,8.0,22.0,197.0,1.6,0.916515138991168,0.0,6.0,22.0,197.0
22,6.754581782706105e+299,inf,52.007696366400175,1.3509163565412212e+302,23.0,197.0,3.745,1.2961384956863213,1.0,9.0,23.0,197.0,1.6,1.0099504938362078,0.0,6.0,23.0,197.0
23,1.620812448380682e+221,inf,52.007696366400175,3.241624896761364e+223,24.0,197.0,3.77,1.2071039723238426,1.0,12.0,24.0,197.0,1.585,0.8383167659065397,0.0,7.0,24.0,197.0
24,6.754581782706105e+299,inf,52.007696366400175,1.3509163565412212e+302,25.0,197.0,3.9,1.5588457268119895,1.0,12.0,25.0,197.0,1.585,0.9180277773575264,0.0,7.0,25.0,197.0
25,714.275188912244,5977.5699609696385,52.007696366400175,84976.65800895898,26.0,197.0,3.885,1.3898830886085347,1.0,13.0,26.0,197.0,1.57,0.8277076778670112,0.0,5.0,26.0,197.0
26,3744.4480812609945,48641.063962752276,52.007696366400175,689903.4745252182,27.0,197.0,3.86,1.315446692192428,1.0,9.0,27.0,197.0,1.54,0.7927168473042566,0.0,4.0,27.0,197.0
27,110527068997.18594,1559176177018.732,51.93184048437608,22105413743985.24,28.0,197.0,3.775,1.2059747095192337,1.0,8.0,28.0,197.0,1.455,0.6985520739357947,0.0,4.0,28.0,197.0
28,233463.56165836344,3283160.296110724,51.93184048437608,46548052.06763523,29.0,197.0,3.81,1.2099173525493385,1.0,8.0,29.0,197.0,1.45,0.653834841531101,0.0,4.0,29.0,197.0
29,5959.577387590274,79709.45412501825,51.93184048437608,1130395.0238432565,30.0,197.0,3.9,1.3304134695650072,1.0,9.0,30.0,197.0,1.49,0.6927481504847197,0.0,4.0,30.0,197.0
30,740.9043972414822,6398.191100642773,51.93184048437608,90940.5680811386,31.0,197.0,4.085,1.3775975464554224,1.0,8.0,31.0,197.0,1.61,0.7469270379361025,0.0,4.0,31.0,197.0
31,1732.5491743575756,11790.520785455452,50.297662891779524,109242.72585201683,32.0,197.0,4.29,1.5924509411595698,1.0,8.0,32.0,197.0,1.725,0.899652710772329,0.0,4.0,32.0,197.0
32,802.3635033741806,7198.774327994744,49.72480012580408,102299.94506992635,33.0,197.0,4.455,1.760106530866811,1.0,10.0,33.0,197.0,1.765,0.9326172848494714,0.0,4.0,33.0,197.0
33,838.7295653622406,8297.973258599104,49.72480012580408,117852.74953168865,34.0,197.0,5.16,2.0986662431172802,1.0,12.0,34.0,197.0,2.095,1.0981689305384668,0.0,7.0,34.0,197.0
34,4.42014066610666e+298,inf,49.72480012580408,8.84028133221332e+300,35.0,197.0,5.585,2.3179247183633898,1.0,13.0,35.0,197.0,2.27,1.1256553646654024,0.0,6.0,35.0,197.0
35,6.754581782706105e+299,inf,48.897872277941715,1.3509163565412212e+302,36.0,197.0,6.055,2.4478510984126465,1.0,14.0,36.0,197.0,2.59,1.2173331507849443,0.0,6.0,36.0,197.0
36,35050893.767442964,494434484.5757576,48.897872277941715,7009907625.119438,37.0,197.0,6.415,2.5520139106203947,2.0,16.0,37.0,197.0,2.73,1.2950289572052047,1.0,7.0,37.0,197.0
37,1869.6768669062294,13279.12441910815,47.356487806116064,116874.47763875547,38.0,197.0,6.86,3.1257639066314655,1.0,19.0,38.0,197.0,2.89,1.5485154180698364,0.0,7.0,38.0,197.0
38,1894.7098984324493,13663.149224395554,45.10703199566924,130372.71749523534,39.0,197.0,7.545,3.761379401230352,2.0,23.0,39.0,197.0,3.225,1.8612831595434371,1.0,12.0,39.0,197.0
39,3.467622894771001e+299,inf,45.10703199566924,6.935245789542002e+301,40.0,197.0,8.765,4.977928786151927,1.0,35.0,40.0,197.0,3.63,2.079206579443226,0.0,15.0,40.0,197.0
40,191.9416364581709,251.3881356918076,43.439238665157774,2075.9778175941187,41.0,197.0,9.775,4.697273145134313,3.0,33.0,41.0,197.0,4.115,2.0153845786846736,1.0,14.0,41.0,197.0
41,4004.7722839371963,20395.576507522062,42.37613172423927,155758.03316255266,42.0,197.0,11.015,5.693397491832096,1.0,27.0,42.0,197.0,4.43,2.1482783804712087,0.0,10.0,42.0,197.0
42,3293.550104868151,44295.331828642134,42.37613172423927,628149.9010035502,43.0,197.0,12.375,6.6516445334969605,2.0,38.0,43.0,197.0,4.885,2.49635233891372,1.0,12.0,43.0,197.0
43,193.24111558471577,292.0696224490478,42.0928708886522,3104.6122278163466,44.0,197.0,15.43,7.472288805981739,2.0,36.0,44.0,197.0,5.925,2.6304704902355396,1.0,13.0,44.0,197.0
44,546.0027967760519,6023.900150361654,41.28695028297238,85491.74697663906,45.0,197.0,19.16,9.220325373868322,1.0,52.0,45.0,197.0,6.955,3.0270406340186446,0.0,18.0,45.0,197.0
45,1592.7380278833118,10802.346694720902,40.29841606639896,90928.9244358703,46.0,197.0,21.88,10.902091542451844,3.0,52.0,46.0,197.0,7.795,3.295902759487907,1.0,17.0,46.0,197.0
46,3439.579265539189,21371.180804391835,38.47450189987691,155764.4105083076,47.0,197.0,26.64,13.019615969758862,3.0,64.0,47.0,197.0,8.715,3.359133072684082,1.0,18.0,47.0,197.0
47,110527073063.58531,1559176176724.6035,38.47450189987691,22105413743902.434,48.0,197.0,31.34,14.547659605586048,2.0,79.0,48.0,197.0,9.955,3.7179261692508097,1.0,20.0,48.0,197.0
48,7.463807255481431e+25,1.0528995835619117e+27,38.37567685926945,1.4927614510962862e+28,49.0,197.0,33.685,14.870970882897996,3.0,80.0,49.0,197.0,10.595,3.8393977392294225,1.0,20.0,49.0,197.0
49,6.893174433463778e+302,inf,38.37567685926945,1.3786348866927555e+305,50.0,197.0,36.85,16.812718400068444,1.0,88.0,50.0,197.0,11.19,4.184961170668134,0.0,20.0,50.0,197.0
50,1734.987731447697,13520.868832631106,38.36542279027598,130878.12171182942,51.0,197.0,40.045,17.25262226445592,3.0,86.0,51.0,197.0,11.84,4.366279881088706,1.0,20.0,51.0,197.0
51,2.6530614254450537e+27,3.74260370665894e+28,38.35373633384086,5.306122850890107e+29,52.0,197.0,41.74,16.27766568031178,3.0,79.0,52.0,197.0,12.135,4.017060492449672,1.0,20.0,52.0,197.0
52,759.308264425685,9225.003670105494,38.35373633384086,130874.718221023,53.0,197.0,44.995,16.83463617070473,3.0,86.0,53.0,197.0,12.885,3.9181341222576846,1.0,20.0,53.0,197.0
53,3.2675305205537328e+115,4.609419035895174e+116,38.35373633384086,6.535061041107465e+117,54.0,197.0,47.32,17.146358213918198,5.0,93.0,54.0,197.0,13.1,4.04103947023535,2.0,20.0,54.0,197.0
54,606.9944075371419,7702.08115885001,38.29212463824023,109250.55384883465,55.0,197.0,49.745,18.905025125611445,5.0,103.0,55.0,197.0,13.13,3.8279367810871694,2.0,20.0,55.0,197.0
55,561.7290412434085,6855.711056436199,37.373621543705845,97258.70154702246,56.0,197.0,51.925,18.407861771536638,5.0,122.0,56.0,197.0,13.305,3.3988196480543063,2.0,20.0,56.0,197.0
56,2029.126038167703,27575.285268202584,37.373621543705845,391022.80274089996,57.0,197.0,52.745,20.092784152526,4.0,132.0,57.0,197.0,13.205,3.5556961343736897,2.0,20.0,57.0,197.0
57,614.5832787670334,7700.576085984089,37.36809136680284,109233.61353550124,58.0,197.0,58.02,22.72684755965948,5.0,159.0,58.0,197.0,13.795,3.434090126947748,2.0,20.0,58.0,197.0
58,498.5489702700536,6025.292563880158,37.36809136680284,85480.55234151556,59.0,197.0,61.08,27.0849330809585,5.0,181.0,59.0,197.0,13.785,3.7787266373740245,2.0,20.0,59.0,197.0
59,1054.4897945206244,9753.180333930855,37.12756834618614,109245.25636366791,60.0,197.0,59.385,26.208334075251717,5.0,136.0,60.0,197.0,13.65,3.688834504284517,2.0,20.0,60.0,197.0
60,4.9816229832194235e+41,7.027444017451192e+42,36.93326767442041,9.963245966438847e+43,61.0,197.0,58.715,25.297702958964475,3.0,159.0,61.0,197.0,13.765,3.671481308681824,1.0,20.0,61.0,197.0
61,1660.7795745986084,16582.961371349928,36.56820275951413,212059.79195419175,62.0,197.0,61.385,22.576686537222418,5.0,142.0,62.0,197.0,14.18,3.4157868785976677,2.0,20.0,62.0,197.0
62,4.393610163916195e+297,inf,36.10720211362075,8.78722032783239e+299,63.0,197.0,64.195,21.733544924839116,3.0,128.0,63.0,197.0,14.53,3.6426775866112555,2.0,20.0,63.0,197.0
63,4.393610163916195e+297,inf,36.103294035252766,8.78722032783239e+299,64.0,197.0,67.08,23.61447860953106,2.0,161.0,64.0,197.0,14.89,3.616337926687715,1.0,20.0,64.0,197.0
64,8.78722032783239e+297,inf,36.09069035413448,8.78722032783239e+299,65.0,197.0,74.135,24.897324655472524,6.0,164.0,65.0,197.0,15.815,3.7471022137112833,2.0,20.0,65.0,197.0
65,66.81376673220122,110.4348036589892,35.960219539881415,550.6413944526864,66.0,197.0,76.545,26.903307882117396,6.0,211.0,66.0,197.0,16.43,4.061416009226339,2.0,20.0,66.0,197.0
66,1254.9278110898645,10934.334174856394,35.960219539881415,109281.16341141921,67.0,197.0,77.065,25.048767933772712,5.0,161.0,67.0,197.0,16.615,3.9034311829466137,2.0,20.0,67.0,197.0
67,88.29759773618385,143.85617259460975,35.23571900360228,527.3073787348477,68.0,197.0,75.43,27.7114615276784,5.0,151.0,68.0,197.0,16.565,4.236245389492917,2.0,20.0,68.0,197.0
68,63620085.12856745,897459600.9596258,35.05434727240925,12723845727.334726,69.0,197.0,77.505,28.03872277761596,5.0,159.0,69.0,197.0,17.275,4.2366702727495795,2.0,20.0,69.0,197.0
69,92.23934332409907,150.4962582959649,35.05434727240925,527.2427469210633,70.0,197.0,73.27,23.70879794506672,6.0,139.0,70.0,197.0,17.185,4.331371030055033,2.0,20.0,70.0,197.0
70,4549.42177380968,62972.248672617614,35.05434727240925,892879.4903898437,71.0,197.0,74.32,19.35555734149756,5.0,145.0,71.0,197.0,17.735,3.606213388029056,2.0,20.0,71.0,197.0
71,515.2974606298368,6025.1167187884,34.76992579683457,85485.84631573978,72.0,197.0,72.21,19.34595306517619,5.0,151.0,72.0,197.0,17.46,3.529645874588554,2.0,20.0,72.0,197.0
72,1641.633596459133,15489.648913668425,34.63714207357382,155760.08144677672,73.0,197.0,70.905,23.7847845270879,5.0,152.0,73.0,197.0,16.615,3.950541102178282,2.0,20.0,73.0,197.0
73,80.17836793108823,133.4492347304943,34.179874062051304,528.0213901265461,74.0,197.0,71.54,23.7339082327374,6.0,152.0,74.0,197.0,16.56,3.79162234406329,2.0,20.0,74.0,197.0
74,80.13434066705695,133.57222833700914,34.17673777983642,526.6188594467802,75.0,197.0,75.445,25.120051253928604,5.0,157.0,75.0,197.0,17.03,3.6985267337143855,2.0,20.0,75.0,197.0
75,3866.4256549196416,32136.424091697143,34.12539361620332,411190.01460312185,76.0,197.0,74.825,25.406384532239134,9.0,157.0,76.0,197.0,16.55,3.5815499438092444,3.0,20.0,76.0,197.0
76,7768957.585981079,109566469.91153975,34.12539361620332,1553394205.597351,77.0,197.0,77.105,28.81117795231566,5.0,158.0,77.0,197.0,16.385,3.8699838500955015,2.0,20.0,77.0,197.0
77,736.4557277220705,9227.341495971234,34.06853966464516,130889.66007456821,78.0,197.0,78.14,27.539070427303827,3.0,161.0,78.0,197.0,16.635,3.7778002858806605,1.0,20.0,78.0,197.0
78,977.7702881328768,9176.894666488353,33.73234546261107,109247.07847204138,79.0,197.0,82.395,30.040289196344297,2.0,169.0,79.0,197.0,16.925,3.5141677535371016,1.0,20.0,79.0,197.0
79,555.2265023061383,6855.788078010924,33.69317031435953,97253.75106224134,80.0,197.0,81.845,31.49842813538479,4.0,197.0,80.0,197.0,16.81,3.6447084931445475,2.0,20.0,80.0,197.0
80,82.64423761157532,237.57182446980184,33.69317031435953,3020.4962958085334,81.0,197.0,88.465,30.947678022753177,5.0,189.0,81.0,197.0,16.96,3.258588651548397,2.0,20.0,81.0,197.0
81,6.753552233744384e+299,inf,33.51326314999211,1.3507104467488767e+302,82.0,197.0,90.005,36.14643792962178,5.0,211.0,82.0,197.0,16.685,3.297843992671576,2.0,20.0,82.0,197.0
82,1174.7478208903108,10972.605455604411,33.4557993561257,117392.53639136748,83.0,197.0,88.675,30.74783528965901,11.0,221.0,83.0,197.0,16.645,2.9914837455684093,4.0,20.0,83.0,197.0
83,1318.7762710862735,12363.612366401474,33.42177406712548,130887.47064552634,84.0,197.0,90.41,29.830050284905656,1.0,157.0,84.0,197.0,16.55,3.0079062485390065,0.0,20.0,84.0,197.0
84,4303.407750473625,59691.23918039563,33.29611693927851,846350.1046377342,85.0,197.0,95.965,30.438524520745087,1.0,200.0,85.0,197.0,16.925,2.821236431070604,0.0,20.0,85.0,197.0
85,56852815.761775315,802006527.5897208,33.24144502678392,11370547154.438429,86.0,197.0,96.48,30.820927954881565,2.0,173.0,86.0,197.0,16.9,3.1733263305244863,1.0,20.0,86.0,197.0
86,48845890.572393276,689047071.5765305,32.94781242865188,9769051006.236622,87.0,197.0,94.76,30.314557559034238,2.0,176.0,87.0,197.0,16.9,2.853068523537421,1.0,20.0,87.0,197.0
87,569.552987711569,6855.531089385942,32.860702928158524,97258.26048118866,88.0,197.0,91.275,32.48444820217823,2.0,192.0,88.0,197.0,16.04,3.742779715665885,1.0,20.0,88.0,197.0
88,62.18112296547011,107.51146089537087,32.505561513145246,529.7858930380826,89.0,197.0,94.125,30.83681849672563,6.0,193.0,89.0,197.0,16.26,3.209735191569548,2.0,20.0,89.0,197.0
89,1960.7772152088107,19681.30494099218,32.505561513145246,247186.77593948922,90.0,197.0,95.725,28.76924355974623,5.0,161.0,90.0,197.0,16.79,2.848841869953473,2.0,20.0,90.0,197.0
90,2.960279276170872e+302,inf,32.505561513145246,5.920558552341744e+304,91.0,197.0,93.225,31.81830251600484,2.0,184.0,91.0,197.0,16.815,3.154484902484081,1.0,20.0,91.0,197.0
91,65.78412654103433,117.00352484162708,32.505561513145246,520.4342551263508,92.0,197.0,85.88,31.36583491635445,1.0,178.0,92.0,197.0,16.86,3.4627156972526634,0.0,20.0,92.0,197.0
92,3490.3005784616093,19653.11536189982,32.505561513145246,155758.37271221654,93.0,197.0,77.785,30.948001147085414,5.0,203.0,93.0,197.0,16.65,3.9884207400924994,2.0,20.0,93.0,197.0
93,1024.4602800818768,9373.28775733996,32.49098447579167,102302.47305287478,94.0,197.0,81.64,30.43814054767472,5.0,185.0,94.0,197.0,16.825,3.632406227282406,2.0,20.0,94.0,197.0
94,8.476357849335312e+298,inf,32.35818564248822,1.6952715698670625e+301,95.0,197.0,83.015,29.255679363159558,5.0,157.0,95.0,197.0,17.305,3.6265651793398117,2.0,20.0,95.0,197.0
95,7599096.252485592,107184311.52400635,32.33992629859719,1519619874.6302574,96.0,197.0,86.585,28.442095123249974,6.0,162.0,96.0,197.0,17.365,3.556933370194049,2.0,20.0,96.0,197.0
96,205849.4874596213,2896239.2566518746,32.33672923805094,41062233.087100945,97.0,197.0,92.205,27.148535411693945,5.0,167.0,97.0,197.0,17.765,3.011606714031565,2.0,20.0,97.0,197.0
97,110527068784.28859,1559176177027.5232,32.27887584715935,22105413743896.35,98.0,197.0,94.435,26.56964009918087,2.0,156.0,98.0,197.0,17.89,2.8103202664465132,1.0,20.0,98.0,197.0
98,98.63416045099281,159.27119561919318,32.27015855120764,527.6224720152788,99.0,197.0,95.705,25.638993252466058,5.0,156.0,99.0,197.0,18.16,2.8503333138424356,2.0,20.0,99.0,197.0
99,683.2792889384494,8274.619014009046,32.2480081787018,117388.86636526386,100.0,197.0,92.865,25.632533526750727,6.0,152.0,100.0,197.0,17.935,2.7876109843376637,2.0,20.0,100.0,197.0
100,16614.99464696639,216460.11709989028,32.2480081787018,3065474.8405079045,101.0,197.0,93.235,31.000802812185366,5.0,173.0,101.0,197.0,17.705,3.4187680529687885,2.0,20.0,101.0,197.0
101,88.64738794743093,146.1597856481638,32.2480081787018,521.1419326269399,102.0,197.0,89.125,31.012406791476213,1.0,184.0,102.0,197.0,17.66,3.516304878704348,0.0,20.0,102.0,197.0
102,90.32791028131338,151.02744340688668,32.2480081787018,526.0652576507853,103.0,197.0,95.55,33.49757453906178,5.0,159.0,103.0,197.0,17.97,3.502727508670921,2.0,20.0,103.0,197.0
103,477.35806432586315,5596.530007210638,32.2480081787018,79401.97019115278,104.0,197.0,97.465,34.418436556589846,3.0,184.0,104.0,197.0,18.045,3.110140672059706,2.0,20.0,104.0,197.0
104,11973.51375596986,167905.80216721038,32.2480081787018,2380575.474899372,105.0,197.0,104.545,33.37555954587129,5.0,198.0,105.0,197.0,18.365,2.819889182219755,2.0,20.0,105.0,197.0
105,6.3124425347391545e+299,inf,32.2480081787018,1.2624885069478309e+302,106.0,197.0,104.02,33.808572877304364,5.0,174.0,106.0,197.0,18.26,2.8744390757154687,2.0,20.0,106.0,197.0
106,1301.8697781824292,12363.34926608036,32.2480081787018,130865.8894532246,107.0,197.0,105.895,37.33783570321129,5.0,197.0,107.0,197.0,18.35,2.9677432503503396,2.0,20.0,107.0,197.0
107,4526.04638400619,62974.29871711899,32.2480081787018,892886.5247084557,108.0,197.0,108.73,37.16419109842161,8.0,205.0,108.0,197.0,18.385,2.507344212508526,3.0,20.0,108.0,197.0
108,1658.8180040892178,12896.235594478549,32.2480081787018,117393.07234963623,109.0,197.0,106.38,35.17535500886949,8.0,189.0,109.0,197.0,18.425,2.3397382332218277,3.0,20.0,109.0,197.0
109,78.31236687292207,136.30611535900968,32.19267166642152,522.5311499318613,110.0,197.0,100.205,34.80880599790806,5.0,161.0,110.0,197.0,17.89,3.054161095947625,2.0,20.0,110.0,197.0
110,630.3986608735333,7700.72075948446,32.19267166642152,109243.54485599599,111.0,197.0,98.345,34.06546601765489,1.0,166.0,111.0,197.0,17.84,3.2364177727852135,0.0,20.0,111.0,197.0
111,90.7028681480846,151.74929478497805,32.19267166642152,525.6526902525183,112.0,197.0,102.33,31.97610201384778,7.0,169.0,112.0,197.0,17.85,2.8857408061016154,2.0,20.0,112.0,197.0
112,1164.6346567573212,11209.421381050623,32.19267166642152,130881.0380348386,113.0,197.0,107.22,32.9698589623917,7.0,178.0,113.0,197.0,17.895,2.82027924149365,2.0,20.0,113.0,197.0
113,1581.0041364343697,15936.821833991176,32.17858516186571,204530.5537325704,114.0,197.0,112.0,31.427535697219405,17.0,182.0,114.0,197.0,18.245,2.1389191195554824,7.0,20.0,114.0,197.0
114,518.8786373854002,6410.914467538383,31.978176658913096,90941.61102351664,115.0,197.0,111.07,33.60037350982873,5.0,198.0,115.0,197.0,18.085,2.5412152604610263,2.0,20.0,115.0,197.0
115,3099.4257433679913,30044.658009550916,31.873571050927364,403013.87927545013,116.0,197.0,112.44,35.07444083659781,6.0,201.0,116.0,197.0,18.115,2.453930520613817,2.0,20.0,116.0,197.0
116,987.6161788485822,9103.148853494506,31.787771059080576,97251.76818856456,117.0,197.0,108.69,35.76400285202986,5.0,201.0,117.0,197.0,17.94,2.817161692200148,2.0,20.0,117.0,197.0
117,59.024149314630165,112.9563186478701,31.787771059080576,916.0670981367753,118.0,197.0,112.195,33.005256778277,6.0,228.0,118.0,197.0,18.395,2.3662153325511186,2.0,20.0,118.0,197.0
118,532.1213478371242,6410.49223740888,31.787771059080576,90941.00812002894,119.0,197.0,109.245,35.211432447431044,5.0,240.0,119.0,197.0,18.095,2.6806668946364822,2.0,20.0,119.0,197.0
119,84.98570771345129,154.25134039298194,31.749940876304578,1046.4118249989476,120.0,197.0,106.645,32.711755914349816,4.0,239.0,120.0,197.0,18.08,2.92123261655076,2.0,20.0,120.0,197.0
120,525.390908767969,6025.939888942175,31.749940876304578,85500.25889101798,121.0,197.0,102.04,31.455021856612976,3.0,172.0,121.0,197.0,17.73,3.3966306834862103,1.0,20.0,121.0,197.0
121,87.91267241422044,147.7939970466632,31.728753458089507,520.9365157328757,122.0,197.0,103.985,26.62695579671097,10.0,187.0,122.0,197.0,18.13,2.2919642231064605,3.0,20.0,122.0,197.0
122,2116.5295843048857,22573.191346003125,31.728753458089507,303690.80469081656,123.0,197.0,98.86,27.849244154913794,6.0,188.0,123.0,197.0,17.735,2.757675651703804,2.0,20.0,123.0,197.0
123,561.3191983746287,6862.112237297315,31.664434342271395,97343.63676706402,124.0,197.0,99.835,26.20053005189017,5.0,187.0,124.0,197.0,17.78,2.7643444069073593,2.0,20.0,124.0,197.0
124,1959.673272053533,15466.259163275585,31.40836688894541,155749.688543104,125.0,197.0,106.065,24.284578954554675,22.0,167.0,125.0,197.0,17.895,2.205442132543949,6.0,20.0,125.0,197.0
125,3.4815249599257176e+300,inf,31.40836688894541,6.963049919851435e+302,126.0,197.0,113.12,24.167656071700456,37.0,181.0,126.0,197.0,18.195,1.5155774477076387,9.0,20.0,126.0,197.0
126,108.06249235540261,497.7026654502351,30.913667174210072,6881.421007098817,127.0,197.0,106.415,31.838071157028345,4.0,185.0,127.0,197.0,17.64,3.049655718273786,2.0,20.0,127.0,197.0
127,86.82871000720566,160.01510702202015,30.913667174210072,1221.3643552418953,128.0,197.0,107.36,28.98534802275108,5.0,160.0,128.0,197.0,17.965,2.6521265052783587,2.0,20.0,128.0,197.0
128,1697.0846120228505,17182.530600019232,30.913667174210072,218372.50640999593,129.0,197.0,104.35,27.555897735330635,6.0,167.0,129.0,197.0,17.875,2.4268034531045153,2.0,20.0,129.0,197.0
129,665.6032723920225,8275.248767064219,30.913667174210072,117386.68898311249,130.0,197.0,105.5,32.84783097862019,5.0,189.0,130.0,197.0,17.535,3.261713506732313,2.0,20.0,130.0,197.0
130,75.83165628745712,131.75399088099857,30.76490487856783,515.0949109468852,131.0,197.0,105.43,29.35106642014903,5.0,187.0,131.0,197.0,18.135,2.0314465289541834,2.0,20.0,131.0,197.0
131,5179.924157254608,58432.85396898266,30.749828760894548,817441.221475191,132.0,197.0,98.045,29.161326701643738,5.0,187.0,132.0,197.0,17.85,2.572450193881312,2.0,20.0,132.0,197.0
132,2802.94859430045,24022.216319054063,30.749828760894548,286623.39095776546,133.0,197.0,95.74,26.481925911836548,13.0,198.0,133.0,197.0,18.225,2.629519918159967,4.0,20.0,133.0,197.0
133,532.3939168789217,6409.513770896352,30.662673473267205,90930.05673503116,134.0,197.0,92.55,26.878011459183508,11.0,164.0,134.0,197.0,17.97,2.9595776725742478,4.0,20.0,134.0,197.0
134,520.5377088210985,6025.998071028269,30.448518296934576,85500.31849071631,135.0,197.0,97.72,28.392456744705978,5.0,211.0,135.0,197.0,17.98,3.4190057034172963,2.0,20.0,135.0,197.0
135,536.789106084557,6409.485631705523,30.40630517938241,90930.78543676069,136.0,197.0,102.285,24.71747913926499,5.0,180.0,136.0,197.0,18.335,2.590902352463327,2.0,20.0,136.0,197.0
136,1.3941960276104729e+122,1.9667555265399907e+123,30.170137196981837,2.7883920552209456e+124,137.0,197.0,109.61,33.11552355014186,2.0,186.0,137.0,197.0,18.085,3.1301397732369716,1.0,20.0,137.0,197.0
137,672.1022221186619,8273.486926722444,30.151110228905416,117365.08500612527,138.0,197.0,114.73,34.61960571699221,2.0,209.0,138.0,197.0,18.27,2.9878252960974807,1.0,20.0,138.0,197.0
